"Latitude","Longitude","Family","Cover_Class","Number","Observation","Genus_species"
"35.236723","-115.7975","Boraginaceae","Plant","1","MJV3-15-BIO-VT-7,3-5C","Cryptantha angustifolia"
"35.236764","-115.797541","Unknown","Rock","1","MJV3-15-BIO-VT-7,3-5D","Unknown"
"35.236764","-115.797541","Asteraceae","Rock","1","MJV3-15-BIO-VT-7,3-5D","Baccharis salicina"
"35.236764","-115.797541","Poaceae","Rock","20","MJV3-15-BIO-VT-7,3-5D","Unknown"
"35.236767","-115.79759","Unknown","Rock","1","MJV3-15-BIO-VT-7,3-5E","Bryophyta"
"35.236767","-115.79759","Poaceae","Rock","20","MJV3-15-BIO-VT-7,3-5E","Unknown"
"35.236767","-115.79759","Unknown","Rock","1","MJV3-15-BIO-VT-7,3-5E","Unknown"
"35.236785","-115.797673","Zygophyllaceae","Rock","1","MJV3-15-BIO-VT-7,3-5F","Larrea tridentata"
"35.236785","-115.797673","Poaceae","Rock","4","MJV3-15-BIO-VT-7,3-5F","Unknown"
"35.236815","-115.797746","Unknown","Rock","2","MJV3-15-BIO-VT-7,3-5G","Unknown"
"35.236815","-115.797746","Poaceae","Rock","40","MJV3-15-BIO-VT-7,3-5G","Unknown"
"35.236815","-115.797746","Fabaceae","Rock","2","MJV3-15-BIO-VT-7,3-5G","Astragalus mohavensis"
"35.236815","-115.797746","Unknown","Rock","1","MJV3-15-BIO-VT-7,3-5G","Unknown"
"35.236814","-115.797816","Unknown","Rock","2","MJV3-15-BIO-VT-7,3-5H","Unknown"
"35.236814","-115.797816","Poaceae","Rock","10","MJV3-15-BIO-VT-7,3-5H","Unknown"
"35.236799","-115.797903","Asteraceae","Rock","1","MJV3-15-BIO-VT-7,3-5I","Baccharis salicina"
"35.236799","-115.797903","Asteraceae","Rock","2","MJV3-15-BIO-VT-7,3-5I","Monoptilon bellidiforme"
"35.236799","-115.797903","Poaceae","Rock","25","MJV3-15-BIO-VT-7,3-5I","Unknown"
"35.236799","-115.797903","Unknown","Rock","1","MJV3-15-BIO-VT-7,3-5I","Unknown"
"35.235801","-115.803414","Polygonaceae","Live Plant","2","MJV4-15-BIO-VT-2,2-2A","Eriogonum fasciculatum"
"35.235801","-115.803414","Solanaceae","Live Plant","2","MJV4-15-BIO-VT-2,2-2A","Lycium andersonii"
"35.235801","-115.803414","Unknown","Live Plant","3","MJV4-15-BIO-VT-2,2-2A","Lichens"
"35.235801","-115.803414","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-2A","Unknown"
"35.235801","-115.803414","Poaceae","Live Plant","30","MJV4-15-BIO-VT-2,2-2A","Bromus madritensis ssp. rubens"
"35.235826","-115.803406","Asteraceae","Rock/gravel","2","MJV4-15-BIO-VT-2,2-2B","Monoptilon bellioides"
"35.235826","-115.803406","Poaceae","Rock/gravel","20","MJV4-15-BIO-VT-2,2-2B","Bromus madritensis ssp. rubens"
"35.235826","-115.803406","Unknown","Rock/gravel","1","MJV4-15-BIO-VT-2,2-2B","Unknown"
"35.235826","-115.803406","Unknown","Rock/gravel","4","MJV4-15-BIO-VT-2,2-2B","Unknown"
"35.235823","-115.803374","Polygonaceae","Gravel","3","MJV4-15-BIO-VT-2,2-2C","Eriogonum inflatum"
"35.235823","-115.803374","Unknown","Gravel","6","MJV4-15-BIO-VT-2,2-2C","Lichens"
"35.235823","-115.803374","Geraniaceae","Gravel","1","MJV4-15-BIO-VT-2,2-2C","Erodium cicutarium"
"35.235823","-115.803374","Unknown","Gravel","5","MJV4-15-BIO-VT-2,2-2C","Unknown"
"35.235823","-115.803374","Poaceae","Gravel","40","MJV4-15-BIO-VT-2,2-2C","Bromus madritensis ssp. rubens"
"35.235854","-115.803413","Asteraceae","Rock","2","MJV4-15-BIO-VT-2,2-2D","Monoptilon bellioides"
"35.235854","-115.803413","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-2D","Ericameria paniculata"
"35.235854","-115.803413","Poaceae","Rock","60","MJV4-15-BIO-VT-2,2-2D","Bromus madritensis ssp. rubens"
"35.235854","-115.803413","Brassicaceae","Rock","1","MJV4-15-BIO-VT-2,2-2D","Lepidium densiflorum"
"35.235854","-115.803413","Polygonaceae","Rock","5","MJV4-15-BIO-VT-2,2-2D","Eriogonum inflatum"
"35.235854","-115.803413","Malvaceae","Rock","1","MJV4-15-BIO-VT-2,2-2D","Sphaeralcea ambigua"
"35.235854","-115.803413","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-2D","Unknown"
"35.235854","-115.803413","Unknown","Rock","3","MJV4-15-BIO-VT-2,2-2D","Unknown"
"35.235854","-115.803413","Polygonaceae","Rock","1","MJV4-15-BIO-VT-2,2-2D","Eriogonum deflexum"
"35.235854","-115.803413","Polemoniaceae","Rock","2","MJV4-15-BIO-VT-2,2-2D","Gilia stellata"
"35.235814","-115.803319","Malvaceae","Rock","2","MJV4-15-BIO-VT-2,2-4D","Sphaeralcea ambigua"
"35.235814","-115.803319","Unknown","Rock","5","MJV4-15-BIO-VT-2,2-4D","Unknown"
"35.235814","-115.803319","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-4D","Unknown"
"35.235814","-115.803328","Unknown","Rock","6","MJV4-15-BIO-VT-2,2-4C","Unknown"
"35.235814","-115.803328","Polygonaceae","Rock","1","MJV4-15-BIO-VT-2,2-4C","Eriogonum fasciculatum"
"35.23566","-115.803358","Poaceae","Rock","10","MJV4-15-BIO-VT-2,2-4B","Bromus madritensis ssp. rubens"
"35.23566","-115.803358","Cactaceae","Rock","1","MJV4-15-BIO-VT-2,2-4B","Echinocereus engelmannii"
"35.23566","-115.803358","Malvaceae","Rock","2","MJV4-15-BIO-VT-2,2-4B","Sphaeralcea ambigua"
"35.235694","-115.803312","Asteraceae","Live Plant","2","MJV4-15-BIO-VT-2,2-4A","Uropappus lindleyi"
"35.235694","-115.803312","Unknown","Live Plant","5","MJV4-15-BIO-VT-2,2-4A","Unknown"
"35.235694","-115.803312","Poaceae","Live Plant","30","MJV4-15-BIO-VT-2,2-4A","Bromus madritensis ssp. rubens"
"35.235694","-115.803312","Cactaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-4A","Echinocactus polycephalus"
"35.235694","-115.803312","Unknown","Live Plant","2","MJV4-15-BIO-VT-2,2-4A","Unknown"
"35.235694","-115.803312","Asteraceae","Live Plant","1","MJV4-15-BIO-VT-2,2-4A","Baccharis sergiloides"
"35.235694","-115.803312","Unknown","Live Plant","4","MJV4-15-BIO-VT-2,2-4A","Unknown"
"35.235694","-115.803312","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-4A","Unknown"
"35.235694","-115.803312","Unknown","Live Plant",NA,"MJV4-15-BIO-VT-2,2-4A","Unknown"
"35.235955","-115.803175","Asteraceae","Rock/gravel","1","MJV4-15-BIO-VT-2,2-2E","Xylorhiza tortifolia"
"35.235955","-115.803175","Malvaceae","Rock/gravel","3","MJV4-15-BIO-VT-2,2-2E","Sphaeralcea ambigua"
"35.235955","-115.803175","Polygonaceae","Rock/gravel","6","MJV4-15-BIO-VT-2,2-2E","Eriogonum inflatum"
"35.235955","-115.803175","Unknown","Rock/gravel","50","MJV4-15-BIO-VT-2,2-2E","Bromus madritensis ssp. rubens"
"35.235955","-115.803175","Boraginaceae","Rock/gravel","2","MJV4-15-BIO-VT-2,2-2E","Lepidium densiflorum"
"35.236054","-115.803209","Agavaceae","Live Plant","3","MJV4-15-BIO-VT-2,2-2F","Yucca schidigera"
"35.236054","-115.803209","Cactaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-2F","Ferocactus cylindraceus"
"35.236054","-115.803209","Malvaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-2F","Sphaeralcea ambigua"
"35.236054","-115.803209","Polygonaceae","Live Plant","2","MJV4-15-BIO-VT-2,2-2F","Eriogonum inflatum"
"35.236054","-115.803209","Boraginaceae","Live Plant","1","MJV4-15-BIO-VT-2,2-2F","Pectocarya penicillata"
"35.236054","-115.803209","Poaceae","Live Plant","38","MJV4-15-BIO-VT-2,2-2F","Bromus madritensis ssp. rubens"
"35.236054","-115.803209","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-2G","Unknown"
"35.236054","-115.803209","Boraginaceae","Gravel","1","MJV4-15-BIO-VT-2,2-2G","Cryptantha angustifolia"
"35.236054","-115.803209","Cactaceae","Gravel","1","MJV4-15-BIO-VT-2,2-2G","Cylindropuntia acanthocarpa"
"35.236178","-115.803001","Asteraceae","Rock","1","MJV4-15-BIO-VT-2,2-2H","Baccharis salicina"
"35.236178","-115.803001","Poaceae","Rock","60","MJV4-15-BIO-VT-2,2-2H","Bromus madritensis ssp. rubens"
"35.236178","-115.803001","Unknown","Rock","30","MJV4-15-BIO-VT-2,2-2H","Unknown"
"35.236178","-115.803001","Unknown","Rock","4","MJV4-15-BIO-VT-2,2-2H","Unknown"
"35.236178","-115.803001","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-2H","Unknown"
"35.236178","-115.803001","Poaceae","Rock","42","MJV4-15-BIO-VT-2,2-2H","Bromus madritensis ssp. rubens"
"35.236178","-115.803001","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-2H","Unknown"
"35.236178","-115.803001","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-2H","Didymodon"
"35.236168","-115.802926","Malvaceae","Rock","2","MJV4-15-BIO-VT-2,2-2I","Sphaeralcea ambigua"
"35.236168","-115.802926","Fabaceae","Rock","1","MJV4-15-BIO-VT-2,2-2I","Senegalia greggii"
"35.236168","-115.802926","Poaceae","Rock","60","MJV4-15-BIO-VT-2,2-2I","Bromus madritensis ssp. rubens"
"35.236168","-115.802926","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-2I","Unknown"
"35.236202","-115.802999","Asteraceae","Gravel","4","MJV4-15-BIO-VT-2,2-2J","Baccharis salicina"
"35.236202","-115.802999","Unknown","Gravel","2","MJV4-15-BIO-VT-2,2-2J","Bromus madritensis ssp. rubens"
"35.236202","-115.802999","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-2J","Unknown"
"35.235832","-115.803214","Polygonaceae","Rock","2","MJV4-15-BIO-VT-2,2-4E","Eriogonum fasciculatum"
"35.235832","-115.803214","Unknown","Rock","6","MJV4-15-BIO-VT-2,2-4E","Unknown"
"35.235862","-115.803144","Unknown","Gravel/sand","53","MJV4-15-BIO-VT-2,2-4F","Bromus madritensis ssp. rubens"
"35.235862","-115.803144","Unknown","Gravel/sand","5","MJV4-15-BIO-VT-2,2-4F","Unknown"
"35.235862","-115.803144","Polygonaceae","Gravel/sand","1","MJV4-15-BIO-VT-2,2-4F","Eriogonum fasciculatum"
"35.235862","-115.803144","Boraginaceae","Gravel/sand","1","MJV4-15-BIO-VT-2,2-4F","Plagiobothrys jonesii"
"35.235862","-115.803144","Unknown","Gravel/sand","1","MJV4-15-BIO-VT-2,2-4F","Sphaeralcea ambigua"
"35.235862","-115.803144","Unknown","Gravel/sand","1","MJV4-15-BIO-VT-2,2-4F","Unknown"
"35.235862","-115.803144","Unknown","Gravel/sand",NA,"MJV4-15-BIO-VT-2,2-4F","Unknown"
"35.235957","-115.803018","Malvaceae","Rock","1","MJV4-15-BIO-VT-2,2-4G","Sphaeralcea ambigua"
"35.235957","-115.803018","Poaceae","Rock","1","MJV4-15-BIO-VT-2,2-4G","Bromus madritensis ssp. rubens"
"35.235957","-115.803018","Boraginaceae","Rock","4","MJV4-15-BIO-VT-2,2-4G","Pectocarya penicillata"
"35.235957","-115.803018","Polygonaceae","Rock","6","MJV4-15-BIO-VT-2,2-4G","Eriogonum fasciculatum"
"35.235957","-115.803018","Poaceae","Rock","11","MJV4-15-BIO-VT-2,2-4G","Unknown"
"35.235957","-115.803018","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-4G","Unknown"
"35.235961","-115.802938","Lamiaceae","Rock","1","MJV4-15-BIO-VT-2,2-4H","Scutellaria mexicana"
"35.235961","-115.802938","Cactaceae","Rock","1","MJV4-15-BIO-VT-2,2-4H","Mammillaria tetrancistra"
"35.235961","-115.802938","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-4H","Unknown"
"35.235961","-115.802938","Polygonaceae","Rock","2","MJV4-15-BIO-VT-2,2-4H","Eriogonum inflatum"
"35.235961","-115.802938","Poaceae","Rock","35","MJV4-15-BIO-VT-2,2-4H","Bromus madritensis ssp. rubens"
"35.235961","-115.802938","Unknown","Rock","3","MJV4-15-BIO-VT-2,2-4H","Unknown"
"35.235792","-115.803458","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-1A","Unknown"
"35.235792","-115.803458","Unknown","Rock","15","MJV4-15-BIO-VT-2,2-1A","Unknown"
"35.235792","-115.803458","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-1A","Stylocline micropoides"
"35.235792","-115.803458","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1A","Sphaeralcea ambigua"
"35.235792","-115.803458","Unknown","Rock","80","MJV4-15-BIO-VT-2,2-1A","Bromus madritensis ssp. rubens"
"35.235775","-115.803502","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-1B","Unknown"
"35.235775","-115.803502","Unknown","Rock","50","MJV4-15-BIO-VT-2,2-1B","Bromus madritensis ssp. rubens"
"35.235775","-115.803502","Unknown","Rock","3","MJV4-15-BIO-VT-2,2-1B","Unknown"
"35.235775","-115.803502","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1B","Unknown"
"35.235775","-115.803502","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1B","Uropappus lindleyi"
"35.235775","-115.803502","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1B","Plagiobothrys jonesii"
"35.235775","-115.803524","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1C","Sphaeralcea ambigua"
"35.235775","-115.803524","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1C","Unknown"
"35.235775","-115.803524","Unknown","Rock","100","MJV4-15-BIO-VT-2,2-1C","Bromus madritensis ssp. rubens"
"35.235775","-115.803524","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1C","Peritoma arborea"
"35.235703","-115.803536","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1D","Cylindropuntia acanthocarpa"
"35.235703","-115.803536","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1D","Unknown"
"35.235703","-115.803536","Unknown","Rock","10","MJV4-15-BIO-VT-2,2-1D","Unknown"
"35.235703","-115.803536","Unknown","Rock","40","MJV4-15-BIO-VT-2,2-1D","Bromus madritensis ssp. rubens"
"35.23564","-115.803515","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-1E","Unknown"
"35.23564","-115.803515","Unknown","Rock","3","MJV4-15-BIO-VT-2,2-1E","Plagiobothrys jonesii"
"35.23564","-115.803515","Unknown","Rock","15","MJV4-15-BIO-VT-2,2-1E","Bromus madritensis ssp. rubens"
"35.23564","-115.803515","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1E","Unknown"
"35.235612","-115.803504","Unknown","Live Plant","2","MJV4-15-BIO-VT-2,2-1F","Unknown"
"35.235612","-115.803504","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1F","Sphaeralcea ambigua"
"35.235612","-115.803504","Unknown","Live Plant","2","MJV4-15-BIO-VT-2,2-1F","Plagiobothrys jonesii"
"35.235612","-115.803504","Unknown","Live Plant","N/A","MJV4-15-BIO-VT-2,2-1F","Unknown"
"35.235612","-115.803504","Unknown","Live Plant","~20","MJV4-15-BIO-VT-2,2-1F","Bromus madritensis ssp. rubens"
"35.235612","-115.803504","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1F","Unknown"
"35.235604","-115.803526","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1G","Unknown"
"35.235604","-115.803526","Unknown","Rock","6","MJV4-15-BIO-VT-2,2-1G","Eriogonum inflatum"
"35.235604","-115.803526","Unknown","Rock","15","MJV4-15-BIO-VT-2,2-1G","Bromus madritensis ssp. rubens"
"35.235604","-115.803526","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-1G","Unknown"
"35.235604","-115.803526","Unknown","Rock","3","MJV4-15-BIO-VT-2,2-1G","Unknown"
"35.235684","-115.803448","Unknown","Live Plant","N/A","MJV4-15-BIO-VT-2,2-1H","Unknown"
"35.235684","-115.803448","Unknown","Live Plant","3","MJV4-15-BIO-VT-2,2-1H","Sphaeralcea ambigua"
"35.235684","-115.803448","Unknown","Live Plant","4","MJV4-15-BIO-VT-2,2-1H","Unknown"
"35.235684","-115.803448","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1H","Unknown"
"35.235684","-115.803448","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1H","Plagiobothrys jonesii"
"35.235684","-115.803448","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1H","Scutellaria mexicana"
"35.235639","-115.803493","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Scutellaria mexicana"
"35.235639","-115.803493","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Sphaeralcea ambigua"
"35.235639","-115.803493","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Unknown"
"35.235639","-115.803493","Unknown","Gravel","4","MJV4-15-BIO-VT-2,2-1I","Bromus madritensis ssp. rubens"
"35.235639","-115.803493","Unknown","Gravel","2","MJV4-15-BIO-VT-2,2-1I","Unknown"
"35.235639","-115.803493","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-1I","Plagiobothrys jonesii"
"35.235639","-115.803493","Unknown","Gravel","N/A","MJV4-15-BIO-VT-2,2-1I","Unknown"
"35.235885","-115.803488","Unknown","Sand","4","MJV4-15-BIO-VT-2,2-1J","Bromus madritensis ssp. rubens"
"35.235885","-115.803488","Unknown","Sand","1","MJV4-15-BIO-VT-2,2-1J","Unknown"
"35.235919","-115.803456","Unknown","Sand","1","MJV4-15-BIO-VT-2,2-1K","Bromus madritensis ssp. rubens"
"35.235919","-115.803456","Unknown","Sand","2","MJV4-15-BIO-VT-2,2-1K","Plagiobothrys jonesii"
"35.235919","-115.803456","Unknown","Sand","1","MJV4-15-BIO-VT-2,2-1K","Unknown"
"35.236027","-115.803443","Unknown","Rock","0","MJV4-15-BIO-VT-2,2-1L","Unknown"
"35.236062","-115.803421","Unknown","Live Plant","2","MJV4-15-BIO-VT-2,2-1M","Ferocactus cylindraceus"
"35.236062","-115.803421","Unknown","Live Plant","2","MJV4-15-BIO-VT-2,2-1M","Encelia farinosa"
"35.236062","-115.803421","Unknown","Live Plant","2","MJV4-15-BIO-VT-2,2-1M","Eriogonum fasciculatum"
"35.236117","-115.80342","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1N","Sphaeralcea ambigua"
"35.236117","-115.80342","Unknown","Live Plant","4","MJV4-15-BIO-VT-2,2-1N","Eriogonum fasciculatum"
"35.236117","-115.80342","Unknown","Live Plant","10","MJV4-15-BIO-VT-2,2-1N","Bromus madritensis ssp. rubens"
"35.236117","-115.80342","Unknown","Live Plant","5","MJV4-15-BIO-VT-2,2-1N","Unknown"
"35.236117","-115.80342","Unknown","Live Plant","1","MJV4-15-BIO-VT-2,2-1N","Encelia farinosa"
"35.236152","-115.803342","Unknown","Rock","4","MJV4-15-BIO-VT-2,2-1O","Bromus madritensis ssp. rubens"
"35.236152","-115.803342","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1O","Cactus"
"35.236152","-115.803342","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1O","Unknown"
"35.236215","-115.803298","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-1P","Ferocactus cylindraceus"
"35.236215","-115.803298","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1P","Sphaeralcea ambigua"
"35.236215","-115.803298","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1P","Encelia farinosa"
"35.236215","-115.803298","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1P","Ephedra viridis"
"35.236215","-115.803298","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-1P","Ambrosia dumosa"
"35.235567","-115.803505","Unknown","Live plant","N/A","MJV4-15-BIO-VT-2,2-3A","Unknown"
"35.235567","-115.803505","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3A","Ericameria paniculata"
"35.235567","-115.803505","Unknown","Live plant","40","MJV4-15-BIO-VT-2,2-3A","Bromus madritensis ssp. rubens"
"35.235567","-115.803505","Unknown","Live plant","3","MJV4-15-BIO-VT-2,2-3A","Plagiobothrys jonesii"
"35.235743","-115.803432","Unknown","Rock","4","MJV4-15-BIO-VT-2,2-3B","Sphaeralcea ambigua"
"35.235743","-115.803432","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-3B","Bromus madritensis ssp. rubens"
"35.235743","-115.803432","Unknown","Rock","4","MJV4-15-BIO-VT-2,2-3B","Unknown"
"35.235743","-115.803432","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-3B","Eriogonum fasciculatum"
"35.235743","-115.803432","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-3B","Lepidium densiflorum"
"35.235708","-115.803446","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-3C","Unknown"
"35.235708","-115.803446","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-3C","Echinocereus engelmannii"
"35.235708","-115.803446","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-3C","Artemisia"
"35.235683","-115.803461","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-3D","Unknown"
"35.235683","-115.803461","Unknown","Rock","10","MJV4-15-BIO-VT-2,2-3D","Bromus madritensis ssp. rubens"
"35.235623","-115.803464","Unknown","Rock","0","MJV4-15-BIO-VT-2,2-3E","Unknown"
"35.235623","-115.803464","Unknown","Gravel","8","MJV4-15-BIO-VT-2,2-3F","Eriogonum inflatum"
"35.235623","-115.803464","Unknown","Gravel","3","MJV4-15-BIO-VT-2,2-3F","Sphaeralcea ambigua"
"35.235623","-115.803464","Unknown","Gravel","2","MJV4-15-BIO-VT-2,2-3F","Xylorhiza tortifolia"
"35.235623","-115.803464","Unknown","Gravel","15","MJV4-15-BIO-VT-2,2-3F","Bromus madritensis ssp. rubens"
"35.23554","-115.803483","Unknown","Live plant","N/A","MJV4-15-BIO-VT-2,2-3G","Unknown"
"35.23554","-115.803483","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3G","Senegalia greggii"
"35.23554","-115.803483","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3G","Unknown"
"35.23554","-115.803483","Unknown","Live plant","4","MJV4-15-BIO-VT-2,2-3G","Bromus madritensis ssp. rubens"
"35.235496","-115.803539","Unknown","Live plant","N/A","MJV4-15-BIO-VT-2,2-3H","Unknown"
"35.235496","-115.803539","Unknown","Live plant","2","MJV4-15-BIO-VT-2,2-3H","Scutellaria mexicana"
"35.235496","-115.803539","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3H","Unknown"
"35.235531","-115.803428","Unknown","Live plant","12","MJV4-15-BIO-VT-2,2-3I","Bromus madritensis ssp. rubens"
"35.235531","-115.803428","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3I","Sphaeralcea ambigua"
"35.235531","-115.803428","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3I","Lepidium densiflorum"
"35.235531","-115.803428","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-3I","Unknown"
"35.235468","-115.80344","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-3J","Unknown"
"35.235761","-115.802997","Unknown","Gravel","9","MJV4-15-BIO-VT-2,2-5A","Eriogonum inflatum"
"35.235761","-115.802997","Unknown","Gravel","3","MJV4-15-BIO-VT-2,2-5A","Sphaeralcea ambigua"
"35.235761","-115.802997","Unknown","Gravel","12","MJV4-15-BIO-VT-2,2-5A","Bromus madritensis ssp. rubens"
"35.235761","-115.802997","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-5A","Lepidium densiflorum"
"35.235761","-115.802997","Unknown","Gravel","2","MJV4-15-BIO-VT-2,2-5A","Plagiobothrys jonesii"
"35.235725","-115.803041","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-5B","Unknown"
"35.235725","-115.803041","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-5B","Yucca schidigera"
"35.235725","-115.803041","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-5B","Unknown"
"35.235725","-115.803041","Unknown","Rock","1","MJV4-15-BIO-VT-2,2-5B","Unknown"
"35.235672","-115.803141","Unknown","Live plant","N/A","MJV4-15-BIO-VT-2,2-5C","Unknown"
"35.235672","-115.803141","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-5C","Unknown"
"35.235672","-115.803141","Unknown","Live plant","10","MJV4-15-BIO-VT-2,2-5C","Bromus madritensis ssp. rubens"
"35.235627","-115.803163","Unknown","Rock","N/A","MJV4-15-BIO-VT-2,2-5D","Unknown"
"35.235627","-115.803163","Unknown","Rock","2","MJV4-15-BIO-VT-2,2-5D","Unknown"
"35.235627","-115.803163","Unknown","Rock","11","MJV4-15-BIO-VT-2,2-5D","Bromus madritensis ssp. rubens"
"35.235565","-115.80323","Unknown","Gravel","2","MJV4-15-BIO-VT-2,2-5E","Bromus madritensis ssp. rubens"
"35.235565","-115.80323","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-5E","Phacelia crenulata"
"35.235574","-115.803274","Unknown","Gravel","0","MJV4-15-BIO-VT-2,2-5F","Unknown"
"35.235771","-115.803095","Unknown","Live plant","1","MJV4-15-BIO-VT-2,2-6C","Lycium andersonii"
"35.235771","-115.803095","Unknown","Live plant","5","MJV4-15-BIO-VT-2,2-6C","Bromus madritensis ssp. rubens"
"35.235807","-115.803073","Unknown","Gravel","5","MJV4-15-BIO-VT-2,2-6E","Eriogonum inflatum"
"35.235807","-115.803073","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-6E","Sphaeralcea ambigua"
"35.235807","-115.803073","Unknown","Gravel","60","MJV4-15-BIO-VT-2,2-6E","Bromus madritensis ssp. rubens"
"35.235807","-115.803073","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-6E","Unknown"
"35.235807","-115.803073","Unknown","Gravel","2","MJV4-15-BIO-VT-2,2-6E","Unknown"
"35.235841","-115.802918","Unknown","Gravel","1","MJV4-15-BIO-VT-2,2-6G","Unknown"
